"","Transect","Station","Date","Tile.Type","Tile","Tile.Date","Taxa","cover_sum"
"5113",5,3,"01/04/2022","R","5 3 R","5 3 R 01/04/2022","AM",0.119497726133516
"5114",5,3,"01/04/2022","R","5 3 R","5 3 R 01/04/2022","BS",0.52685672362725
"5115",5,3,"01/04/2022","R","5 3 R","5 3 R 01/04/2022","ME",0.156938838004101
"5116",5,3,"01/04/2022","R","5 3 R","5 3 R 01/04/2022","NL",0.00189726516052319
"5117",5,3,"01/04/2022","R","5 3 R","5 3 R 01/04/2022","SA",0.0106801093643199
"5118",5,3,"01/04/2022","R","5 3 R","5 3 R 01/04/2022","SB",0.23796644338118
"5119",5,3,"01/04/2022","S","5 3 S","5 3 S 01/04/2022","AM",0.146766169154229
"5120",5,3,"01/04/2022","S","5 3 S","5 3 S 01/04/2022","BS",0.146766169154229
"5121",5,3,"01/04/2022","S","5 3 S","5 3 S 01/04/2022","ME",0.189054726368159
"5122",5,3,"01/04/2022","S","5 3 S","5 3 S 01/04/2022","PV",0.0118329600511119
"5123",5,3,"01/04/2022","S","5 3 S","5 3 S 01/04/2022","SB",0.49502487562189
"5124",5,3,"09/10/2021","R","5 3 R","5 3 R 09/10/2021","AM",0.112312329923004
"5125",5,3,"09/10/2021","R","5 3 R","5 3 R 09/10/2021","BS",0.573791224554372
"5126",5,3,"09/10/2021","R","5 3 R","5 3 R 09/10/2021","CO",0.00295196195005945
"5127",5,3,"09/10/2021","R","5 3 R","5 3 R 09/10/2021","EV",0.00625279429250892
"5128",5,3,"09/10/2021","R","5 3 R","5 3 R 09/10/2021","ME",0.141419196287311
"5129",5,3,"09/10/2021","R","5 3 R","5 3 R 09/10/2021","NL",0.00283388822829964
"5130",5,3,"09/10/2021","R","5 3 R","5 3 R 09/10/2021","PS",0.346606420927467
"5131",5,3,"09/10/2021","R","5 3 R","5 3 R 09/10/2021","PV",0.0157576351610119
"5132",5,3,"09/10/2021","R","5 3 R","5 3 R 09/10/2021","SB",0.223830735154519
"5133",5,3,"09/10/2021","R","5 3 R","5 3 R 09/10/2021","US1",0.169274791914388
"5134",5,3,"09/10/2021","R","5 3 R","5 3 R 09/10/2021","US2",0.00420884576169883
"5135",5,3,"09/10/2021","S","5 3 S","5 3 S 09/10/2021","AM",0.142
"5136",5,3,"09/10/2021","S","5 3 S","5 3 S 09/10/2021","BS",0.118
"5137",5,3,"09/10/2021","S","5 3 S","5 3 S 09/10/2021","LS",0.000825683709869203
"5138",5,3,"09/10/2021","S","5 3 S","5 3 S 09/10/2021","ME",0.314
"5139",5,3,"09/10/2021","S","5 3 S","5 3 S 09/10/2021","NL",0.00242651605231867
"5140",5,3,"09/10/2021","S","5 3 S","5 3 S 09/10/2021","PS",0.0387941736028537
"5141",5,3,"09/10/2021","S","5 3 S","5 3 S 09/10/2021","SB",0.464
"5142",5,3,"09/10/2021","S","5 3 S","5 3 S 09/10/2021","US1",0.0619240190249703
"5143",5,3,"09/10/2021","S","5 3 S","5 3 S 09/10/2021","US2",0.024
"5144",5,3,"12/04/2020","R","5 3 R","5 3 R 12/04/2020","AM",0.398925066666667
"5145",5,3,"12/04/2020","R","5 3 R","5 3 R 12/04/2020","BS",0.454010449122807
"5146",5,3,"12/04/2020","R","5 3 R","5 3 R 12/04/2020","LS",0.00134411414982164
"5147",5,3,"12/04/2020","R","5 3 R","5 3 R 12/04/2020","ME",0.0182609122807018
"5148",5,3,"12/04/2020","R","5 3 R","5 3 R 12/04/2020","PS",0.000652794292508918
"5149",5,3,"12/04/2020","R","5 3 R","5 3 R 12/04/2020","PSP",0.0014592
"5150",5,3,"12/04/2020","R","5 3 R","5 3 R 12/04/2020","SA",0.00317110582639715
"5151",5,3,"12/04/2020","R","5 3 R","5 3 R 12/04/2020","SB",0.240580954385965
"5152",5,3,"12/04/2020","R","5 3 R","5 3 R 12/04/2020","US",0.00015410225921522
"5153",5,3,"12/04/2020","S","5 3 S","5 3 S 12/04/2020","AM",0.496
"5154",5,3,"12/04/2020","S","5 3 S","5 3 S 12/04/2020","BS",0.23
"5155",5,3,"12/04/2020","S","5 3 S","5 3 S 12/04/2020","CHM",0.002
"5156",5,3,"12/04/2020","S","5 3 S","5 3 S 12/04/2020","LS",0.000514625445897741
"5157",5,3,"12/04/2020","S","5 3 S","5 3 S 12/04/2020","ME",0.02
"5158",5,3,"12/04/2020","S","5 3 S","5 3 S 12/04/2020","PSP",0.00140321046373365
"5159",5,3,"12/04/2020","S","5 3 S","5 3 S 12/04/2020","SB",0.462
"5160",5,3,"13/01/2021","R","5 3 R","5 3 R 13/01/2021","AM",0.186703139612558
"5161",5,3,"13/01/2021","R","5 3 R","5 3 R 13/01/2021","BS",0.594438491017123
"5162",5,3,"13/01/2021","R","5 3 R","5 3 R 13/01/2021","GU",0.00128906064209275
"5163",5,3,"13/01/2021","R","5 3 R","5 3 R 13/01/2021","LS",0.00261331747919144
"5164",5,3,"13/01/2021","R","5 3 R","5 3 R 13/01/2021","ME",0.108281011145097
"5165",5,3,"13/01/2021","R","5 3 R","5 3 R 13/01/2021","NL",0.00205053507728894
"5166",5,3,"13/01/2021","R","5 3 R","5 3 R 13/01/2021","PV",0.00977027348394768
"5167",5,3,"13/01/2021","R","5 3 R","5 3 R 13/01/2021","REP",0.00146212424849699
"5168",5,3,"13/01/2021","R","5 3 R","5 3 R 13/01/2021","SA",0.000261474435196195
"5169",5,3,"13/01/2021","R","5 3 R","5 3 R 13/01/2021","SB",0.0773569665647084
"5170",5,3,"13/01/2021","S","5 3 S","5 3 S 13/01/2021","AM",0.212
"5171",5,3,"13/01/2021","S","5 3 S","5 3 S 13/01/2021","BS",0.314
"5172",5,3,"13/01/2021","S","5 3 S","5 3 S 13/01/2021","GU",0.00387800237812128
"5173",5,3,"13/01/2021","S","5 3 S","5 3 S 13/01/2021","LS",0.00267039239001189
"5174",5,3,"13/01/2021","S","5 3 S","5 3 S 13/01/2021","ME",0.23
"5175",5,3,"13/01/2021","S","5 3 S","5 3 S 13/01/2021","NL",0.0109424494649227
"5176",5,3,"13/01/2021","S","5 3 S","5 3 S 13/01/2021","PSP",0.006
"5177",5,3,"13/01/2021","S","5 3 S","5 3 S 13/01/2021","SB",0.252
"5178",5,3,"13/07/2021","R","5 3 R","5 3 R 13/07/2021","AM",0.18108191361939
"5179",5,3,"13/07/2021","R","5 3 R","5 3 R 13/07/2021","BS",0.391371133657437
"5180",5,3,"13/07/2021","R","5 3 R","5 3 R 13/07/2021","CLS",0.00138822829964328
"5181",5,3,"13/07/2021","R","5 3 R","5 3 R 13/07/2021","CO",0.00146506024096386
"5182",5,3,"13/07/2021","R","5 3 R","5 3 R 13/07/2021","LS",0.0020667063020214
"5183",5,3,"13/07/2021","R","5 3 R","5 3 R 13/07/2021","ME",0.112715740153597
"5184",5,3,"13/07/2021","R","5 3 R","5 3 R 13/07/2021","PS",0.0668720570749108
"5185",5,3,"13/07/2021","R","5 3 R","5 3 R 13/07/2021","REP",0.000493697978596908
"5186",5,3,"13/07/2021","R","5 3 R","5 3 R 13/07/2021","SB",0.4337319030508
"5187",5,3,"13/07/2021","R","5 3 R","5 3 R 13/07/2021","US1",0.338434363852556
"5188",5,3,"13/07/2021","R","5 3 R","5 3 R 13/07/2021","US2",0.0412415627421968
"5189",5,3,"13/07/2021","S","5 3 S","5 3 S 13/07/2021","AM",0.148846960167715
"5190",5,3,"13/07/2021","S","5 3 S","5 3 S 13/07/2021","BS",0.148846960167715
"5191",5,3,"13/07/2021","S","5 3 S","5 3 S 13/07/2021","LS",0.00118929845422117
"5192",5,3,"13/07/2021","S","5 3 S","5 3 S 13/07/2021","ME",0.144654088050314
"5193",5,3,"13/07/2021","S","5 3 S","5 3 S 13/07/2021","PS",0.030684066587396
"5194",5,3,"13/07/2021","S","5 3 S","5 3 S 13/07/2021","SB",0.50104821802935
"5195",5,3,"13/07/2021","S","5 3 S","5 3 S 13/07/2021","US1",0.406112128418549
"5196",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","AM",0.227937845614035
"5197",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","BS",0.550359473684211
"5198",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","CO",0.000898454221165279
"5199",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","FSS",0.00672758620689655
"5200",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","GU",0.000929013079667063
"5201",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","LS",0.00309013079667063
"5202",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","ME",0.0826847087719299
"5203",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","NL",0.00777633769322235
"5204",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","PS",0.340846254458977
"5205",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","PSP",0.00234589774078478
"5206",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","SB",0.0934306245614035
"5207",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","US1",0.0493529845505559
"5208",5,3,"17/10/2020","R","5 3 R","5 3 R 17/10/2020","US2",0.00548245614035088
"5209",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","AM",0.200400801603206
"5210",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","BS",0.318637274549098
"5211",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","CLS",0.000761117717003567
"5212",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","CO",0.000666111771700357
"5213",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","EV",0.00534197384066587
"5214",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","FSS",0.000308561236623068
"5215",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","GS",0.00200400801603206
"5216",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","GU",0.00905374554102259
"5217",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","LS",0.00246813317479191
"5218",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","ME",0.178356713426854
"5219",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","NL",0.00393923900118906
"5220",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","OS",0.000336266349583829
"5221",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","REP",0.00200400801603206
"5222",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","SA",0.000767419738406659
"5223",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","SB",0.278557114228457
"5224",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","US1",0.250160572512445
"5225",5,3,"17/10/2020","S","5 3 S","5 3 S 17/10/2020","US2",0.0120240480961924
"5226",5,3,"20/01/2022","R","5 3 R","5 3 R 20/01/2022","AM",0.155524274973147
"5227",5,3,"20/01/2022","R","5 3 R","5 3 R 20/01/2022","BS",0.364237486573576
"5228",5,3,"20/01/2022","R","5 3 R","5 3 R 20/01/2022","ME",0.244948406731114
"5229",5,3,"20/01/2022","R","5 3 R","5 3 R 20/01/2022","NL",0.00329429250891795
"5230",5,3,"20/01/2022","R","5 3 R","5 3 R 20/01/2022","SA",0.0116509422869217
"5231",5,3,"20/01/2022","R","5 3 R","5 3 R 20/01/2022","SB",0.324949051199428
"5232",5,3,"20/01/2022","R","5 3 R","5 3 R 20/01/2022","US1",0.00148897959183673
"5233",5,3,"20/01/2022","S","5 3 S","5 3 S 20/01/2022","AM",0.147321428571429
"5234",5,3,"20/01/2022","S","5 3 S","5 3 S 20/01/2022","BS",0.102678571428571
"5235",5,3,"20/01/2022","S","5 3 S","5 3 S 20/01/2022","CO",0.000229013079667063
"5236",5,3,"20/01/2022","S","5 3 S","5 3 S 20/01/2022","ME",0.238839285714286
"5237",5,3,"20/01/2022","S","5 3 S","5 3 S 20/01/2022","PER",0.0002179548156956
"5238",5,3,"20/01/2022","S","5 3 S","5 3 S 20/01/2022","PV",0.00732136062510616
"5239",5,3,"20/01/2022","S","5 3 S","5 3 S 20/01/2022","SA",0.00146290130796671
"5240",5,3,"20/01/2022","S","5 3 S","5 3 S 20/01/2022","SB",0.515625
"5241",5,3,"20/07/2020","R","5 3 R","5 3 R 20/07/2020","AM",0.0749925403508772
"5242",5,3,"20/07/2020","R","5 3 R","5 3 R 20/07/2020","BS",0.695258266666667
"5243",5,3,"20/07/2020","R","5 3 R","5 3 R 20/07/2020","ME",0.0111420842105263
"5244",5,3,"20/07/2020","R","5 3 R","5 3 R 20/07/2020","PS",0.809414863258026
"5245",5,3,"20/07/2020","R","5 3 R","5 3 R 20/07/2020","SB",0.0657058245614035
"5246",5,3,"20/07/2020","R","5 3 R","5 3 R 20/07/2020","US1",0.813364784855122
"5247",5,3,"20/07/2020","R","5 3 R","5 3 R 20/07/2020","US2",0.0430673122807018
"5248",5,3,"21/01/2020","R","5 3 R","5 3 R 21/01/2020","AM",0.476836007017544
"5249",5,3,"21/01/2020","R","5 3 R","5 3 R 21/01/2020","BS",0.403115621052632
"5250",5,3,"21/01/2020","R","5 3 R","5 3 R 21/01/2020","LS",0.00281331747919144
"5251",5,3,"21/01/2020","R","5 3 R","5 3 R 21/01/2020","ME",0.0164970511462962
"5252",5,3,"21/01/2020","R","5 3 R","5 3 R 21/01/2020","SA",0.00143317479191439
"5253",5,3,"21/01/2020","R","5 3 R","5 3 R 21/01/2020","SB",0.274715894736842
"5254",5,3,"21/01/2020","S","5 3 S","5 3 S 21/01/2020","AM",0.628
"5255",5,3,"21/01/2020","S","5 3 S","5 3 S 21/01/2020","AMR",0.000129726516052319
"5256",5,3,"21/01/2020","S","5 3 S","5 3 S 21/01/2020","BS",0.152
"5257",5,3,"21/01/2020","S","5 3 S","5 3 S 21/01/2020","CHM",0.002
"5258",5,3,"21/01/2020","S","5 3 S","5 3 S 21/01/2020","LN",0.000162187871581451
"5259",5,3,"21/01/2020","S","5 3 S","5 3 S 21/01/2020","LS",0.00242354340071344
"5260",5,3,"21/01/2020","S","5 3 S","5 3 S 21/01/2020","ME",0.0396348394768133
"5261",5,3,"21/01/2020","S","5 3 S","5 3 S 21/01/2020","PSP",0.00274316290130797
"5262",5,3,"21/01/2020","S","5 3 S","5 3 S 21/01/2020","SA",0.00105671819262782
"5263",5,3,"21/01/2020","S","5 3 S","5 3 S 21/01/2020","SB",0.478
"5264",5,3,"21/01/2020","S","5 3 S","5 3 S 21/01/2020","US",0.000261474435196195
"5265",5,3,"27/04/2021","R","5 3 R","5 3 R 27/04/2021","AM",0.173158254022857
"5266",5,3,"27/04/2021","R","5 3 R","5 3 R 27/04/2021","BS",0.566332729427054
"5267",5,3,"27/04/2021","R","5 3 R","5 3 R 27/04/2021","ME",0.129230057715094
"5268",5,3,"27/04/2021","R","5 3 R","5 3 R 27/04/2021","NL",0.00330582639714625
"5269",5,3,"27/04/2021","R","5 3 R","5 3 R 27/04/2021","PSP",0.00183091557669441
"5270",5,3,"27/04/2021","R","5 3 R","5 3 R 27/04/2021","REP",0.00250760998810939
"5271",5,3,"27/04/2021","R","5 3 R","5 3 R 27/04/2021","SB",0.0745610595115239
"5272",5,3,"27/04/2021","S","5 3 S","5 3 S 27/04/2021","AM",0.19755600814664
"5273",5,3,"27/04/2021","S","5 3 S","5 3 S 27/04/2021","BS",0.25050916496945
"5274",5,3,"27/04/2021","S","5 3 S","5 3 S 27/04/2021","ME",0.264765784114053
"5275",5,3,"27/04/2021","S","5 3 S","5 3 S 27/04/2021","PV",0.0229400543916538
"5276",5,3,"27/04/2021","S","5 3 S","5 3 S 27/04/2021","SB",0.211812627291242
"5277",5,3,"27/04/2021","S","5 3 S","5 3 S 27/04/2021","US1",0.00099346016646849
"5278",5,3,"27/10/2019","R","5 3 R","5 3 R 27/10/2019","AM",0.506020007017544
"5279",5,3,"27/10/2019","R","5 3 R","5 3 R 27/10/2019","BS",0.382686821052632
"5280",5,3,"27/10/2019","R","5 3 R","5 3 R 27/10/2019","FSS",0.000146848989298454
"5281",5,3,"27/10/2019","R","5 3 R","5 3 R 27/10/2019","GU",0.00301938168846611
"5282",5,3,"27/10/2019","R","5 3 R","5 3 R 27/10/2019","LS",0.000818906064209275
"5283",5,3,"27/10/2019","R","5 3 R","5 3 R 27/10/2019","ME",0.0126012842105263
"5284",5,3,"27/10/2019","R","5 3 R","5 3 R 27/10/2019","NL",0.00356599286563615
"5285",5,3,"27/10/2019","R","5 3 R","5 3 R 27/10/2019","PS",0.00400713436385256
"5286",5,3,"27/10/2019","R","5 3 R","5 3 R 27/10/2019","PV",0.00330499405469679
"5287",5,3,"27/10/2019","R","5 3 R","5 3 R 27/10/2019","SB",0.30995569122807
"5288",5,3,"27/10/2019","R","5 3 R","5 3 R 27/10/2019","US1",0.00139833531510107
"5289",5,3,"27/10/2019","S","5 3 S","5 3 S 27/10/2019","AM",0.674
"5290",5,3,"27/10/2019","S","5 3 S","5 3 S 27/10/2019","BS",0.128
"5291",5,3,"27/10/2019","S","5 3 S","5 3 S 27/10/2019","CHM",0.002
"5292",5,3,"27/10/2019","S","5 3 S","5 3 S 27/10/2019","LS",0.00162318668252081
"5293",5,3,"27/10/2019","S","5 3 S","5 3 S 27/10/2019","ME",0.022
"5294",5,3,"27/10/2019","S","5 3 S","5 3 S 27/10/2019","PS",0.0078538644470868
"5295",5,3,"27/10/2019","S","5 3 S","5 3 S 27/10/2019","SB",0.488
"5296",5,3,"27/10/2019","S","5 3 S","5 3 S 27/10/2019","US2",0.0187089179548157
"5297",5,4,"01/04/2022","R","5 4 R","5 4 R 01/04/2022","AM",0.00295983772819473
"5298",5,4,"01/04/2022","R","5 4 R","5 4 R 01/04/2022","BS",0.813206583395608
"5299",5,4,"01/04/2022","R","5 4 R","5 4 R 01/04/2022","ME",0.0168605885911533
"5300",5,4,"01/04/2022","R","5 4 R","5 4 R 01/04/2022","PS",0.000873602853745541
"5301",5,4,"01/04/2022","R","5 4 R","5 4 R 01/04/2022","PV",0.126693697978597
"5302",5,4,"01/04/2022","R","5 4 R","5 4 R 01/04/2022","REP",0.00351474435196195
"5303",5,4,"01/04/2022","R","5 4 R","5 4 R 01/04/2022","SA",0.030761339454112
"5304",5,4,"01/04/2022","S","5 4 S","5 4 S 01/04/2022","BS",0.978
"5305",5,4,"01/04/2022","S","5 4 S","5 4 S 01/04/2022","PV",0.0483787158145065
"5306",5,4,"01/04/2022","S","5 4 S","5 4 S 01/04/2022","REP",0.00151189060642093
"5307",5,4,"09/10/2021","R","5 4 R","5 4 R 09/10/2021","AM",0.0330057983342194
"5308",5,4,"09/10/2021","R","5 4 R","5 4 R 09/10/2021","BS",0.780978996987419
"5309",5,4,"09/10/2021","R","5 4 R","5 4 R 09/10/2021","LL",0.00132734839476813
"5310",5,4,"09/10/2021","R","5 4 R","5 4 R 09/10/2021","ME",0.0361748856990962
"5311",5,4,"09/10/2021","R","5 4 R","5 4 R 09/10/2021","PS",0.000317835909631391
"5312",5,4,"09/10/2021","R","5 4 R","5 4 R 09/10/2021","PV",0.19745321878484
"5313",5,4,"09/10/2021","R","5 4 R","5 4 R 09/10/2021","REP",0.0147791914387634
"5314",5,4,"09/10/2021","R","5 4 R","5 4 R 09/10/2021","SA",0.0110756689704058
"5315",5,4,"09/10/2021","R","5 4 R","5 4 R 09/10/2021","US1",0.0191198573127229
"5316",5,4,"09/10/2021","S","5 4 S","5 4 S 09/10/2021","AM",0.002
"5317",5,4,"09/10/2021","S","5 4 S","5 4 S 09/10/2021","BS",0.942
"5318",5,4,"09/10/2021","S","5 4 S","5 4 S 09/10/2021","PS",0.056248275862069
"5319",5,4,"09/10/2021","S","5 4 S","5 4 S 09/10/2021","PV",0.137488585017836
"5320",5,4,"09/10/2021","S","5 4 S","5 4 S 09/10/2021","REP",0.00341272294887039
"5321",5,4,"09/10/2021","S","5 4 S","5 4 S 09/10/2021","US1",0.0115605231866825
"5322",5,4,"12/04/2020","R","5 4 R","5 4 R 12/04/2020","AM",0.397955557894737
"5323",5,4,"12/04/2020","R","5 4 R","5 4 R 12/04/2020","BC",0.0014592
"5324",5,4,"12/04/2020","R","5 4 R","5 4 R 12/04/2020","BS",0.546774210526315
"5325",5,4,"12/04/2020","R","5 4 R","5 4 R 12/04/2020","FSS",0.00108644470868014
"5326",5,4,"12/04/2020","R","5 4 R","5 4 R 12/04/2020","LS",0.000128299643281807
"5327",5,4,"12/04/2020","R","5 4 R","5 4 R 12/04/2020","ME",0.0515099929824561
"5328",5,4,"12/04/2020","R","5 4 R","5 4 R 12/04/2020","SA",0.000609393579072533
"5329",5,4,"12/04/2020","R","5 4 R","5 4 R 12/04/2020","SB",0.00986005614035088
"5330",5,4,"12/04/2020","S","5 4 S","5 4 S 12/04/2020","AM",0.786
"5331",5,4,"12/04/2020","S","5 4 S","5 4 S 12/04/2020","BS",0.27
"5332",5,4,"12/04/2020","S","5 4 S","5 4 S 12/04/2020","FSS",0.0013166468489893
"5333",5,4,"12/04/2020","S","5 4 S","5 4 S 12/04/2020","ME",0.00209560047562426
"5334",5,4,"12/04/2020","S","5 4 S","5 4 S 12/04/2020","REP",0.00111307966706302
"5335",5,4,"12/04/2020","S","5 4 S","5 4 S 12/04/2020","SB",0.004
"5336",5,4,"13/01/2021","R","5 4 R","5 4 R 13/01/2021","AM",0.118829026474001
"5337",5,4,"13/01/2021","R","5 4 R","5 4 R 13/01/2021","BS",0.749507478114123
"5338",5,4,"13/01/2021","R","5 4 R","5 4 R 13/01/2021","CHM",0.00146212424849699
"5339",5,4,"13/01/2021","R","5 4 R","5 4 R 13/01/2021","CLS",0.000198454221165279
"5340",5,4,"13/01/2021","R","5 4 R","5 4 R 13/01/2021","ME",0.110756495447035
"5341",5,4,"13/01/2021","R","5 4 R","5 4 R 13/01/2021","PD",0.000251486325802616
"5342",5,4,"13/01/2021","R","5 4 R","5 4 R 13/01/2021","PV",0.0553585539688175
"5343",5,4,"13/01/2021","R","5 4 R","5 4 R 13/01/2021","SA",0.00824016453960552
"5344",5,4,"13/01/2021","R","5 4 R","5 4 R 13/01/2021","SB",0.00146212424849699
"5345",5,4,"13/01/2021","S","5 4 S","5 4 S 13/01/2021","AM",0.296
"5346",5,4,"13/01/2021","S","5 4 S","5 4 S 13/01/2021","BS",0.67
"5347",5,4,"13/01/2021","S","5 4 S","5 4 S 13/01/2021","LS",0.000498692033293698
"5348",5,4,"13/01/2021","S","5 4 S","5 4 S 13/01/2021","ME",0.02
"5349",5,4,"13/01/2021","S","5 4 S","5 4 S 13/01/2021","PSP",0.000346254458977408
"5350",5,4,"13/01/2021","S","5 4 S","5 4 S 13/01/2021","REP",0.000116884661117717
"5351",5,4,"13/01/2021","S","5 4 S","5 4 S 13/01/2021","SA",0.0181293697978597
"5352",5,4,"13/01/2021","S","5 4 S","5 4 S 13/01/2021","SB",0.004
"5353",5,4,"13/07/2021","R","5 4 R","5 4 R 13/07/2021","AM",0.00857802807017544
"5354",5,4,"13/07/2021","R","5 4 R","5 4 R 13/07/2021","BS",0.806376463157894
"5355",5,4,"13/07/2021","R","5 4 R","5 4 R 13/07/2021","ME",0.0248482245614035
"5356",5,4,"13/07/2021","R","5 4 R","5 4 R 13/07/2021","PS",0.0257273483947681
"5357",5,4,"13/07/2021","R","5 4 R","5 4 R 13/07/2021","PV",0.137325814998853
"5358",5,4,"13/07/2021","R","5 4 R","5 4 R 13/07/2021","SA",0.000690844233055886
"5359",5,4,"13/07/2021","R","5 4 R","5 4 R 13/07/2021","SB",0.0014592
"5360",5,4,"13/07/2021","R","5 4 R","5 4 R 13/07/2021","US1",0.211820808561237
"5361",5,4,"13/07/2021","S","5 4 S","5 4 S 13/07/2021","AM",0.004
"5362",5,4,"13/07/2021","S","5 4 S","5 4 S 13/07/2021","BS",0.984
"5363",5,4,"13/07/2021","S","5 4 S","5 4 S 13/07/2021","PS",0.0891916765755053
"5364",5,4,"13/07/2021","S","5 4 S","5 4 S 13/07/2021","PV",0.051343757431629
"5365",5,4,"13/07/2021","S","5 4 S","5 4 S 13/07/2021","REP",0.000615219976218787
"5366",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","AM",0.0923257684210526
"5367",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","BC",0.0014592
"5368",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","BS",0.697645150877193
"5369",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","CLS",0.000295243757431629
"5370",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","FSS",0.00200083234244946
"5371",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","ISOSP",0.000397265160523187
"5372",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","LS",0.00195992865636147
"5373",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","ME",0.149714385964912
"5374",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","NL",0.00289774078478002
"5375",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","PS",0.152705350772889
"5376",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","PV",0.053695475862069
"5377",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","RISS",0.000447919143876338
"5378",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","SA",0.00280297265160523
"5379",5,4,"17/10/2020","R","5 4 R","5 4 R 17/10/2020","US",0.00476171224732461
"5380",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","AM",0.414
"5381",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","BAR",0.00028858501783591
"5382",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","BS",0.444
"5383",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","FSS",0.000393935790725327
"5384",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","GS",0.002
"5385",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","ME",0.09
"5386",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","NL",0.000369322235434007
"5387",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","PS",0.11514066587396
"5388",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","REP",0.012
"5389",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","RISS",0.00170832342449465
"5390",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","SA",0.0108458977407848
"5391",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","SB",0.002
"5392",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","US1",0.119885612366231
"5393",5,4,"17/10/2020","S","5 4 S","5 4 S 17/10/2020","US2",0.002
"5394",5,4,"20/01/2022","R","5 4 R","5 4 R 20/01/2022","AM",0.00518878447316942
"5395",5,4,"20/01/2022","R","5 4 R","5 4 R 20/01/2022","BS",0.814171866157329
"5396",5,4,"20/01/2022","R","5 4 R","5 4 R 20/01/2022","ME",0.0343246289821251
"5397",5,4,"20/01/2022","R","5 4 R","5 4 R 20/01/2022","PV",0.12217245215831
"5398",5,4,"20/01/2022","R","5 4 R","5 4 R 20/01/2022","REP",0.00294589774078478
"5399",5,4,"20/01/2022","R","5 4 R","5 4 R 20/01/2022","SA",0.0413140309828693
"5400",5,4,"20/01/2022","R","5 4 R","5 4 R 20/01/2022","US1",0.0020423305588585
"5401",5,4,"20/01/2022","S","5 4 S","5 4 S 20/01/2022","AM",0.0161834720570749
"5402",5,4,"20/01/2022","S","5 4 S","5 4 S 20/01/2022","BS",0.924
