"","Transect","Station","Tile.Type","Date","Season","Year","Altitude","Emersion.Rate","AltGroup","Tile","Tile.Date","S","Hill_ev","Hill_dom","Total_cov"
"450","4","2","S",2019-10-27,"Autumn",2019,52.78045607,0.853802747,"[52.0,54.2]","4 2 S","4 2 S 2019-10-27",8,2.95955300979716,2.47137363576511,1.1618824019025
"451","4","3","R",2022-04-01,"Spring",2022,51.92349374,0.825278139,"[50.6,52.0)","4 3 R","4 3 R 2022-04-01",6,2.93603673309756,2.42954138502298,0.793714100965762
"452","4","3","R",2021-10-09,"Autumn",2021,51.92349374,0.825278139,"[50.6,52.0)","4 3 R","4 3 R 2021-10-09",8,3.12085948121868,2.55529181259192,0.911049176676741
"453","4","3","R",2020-04-12,"Spring",2020,51.92349374,0.825278139,"[50.6,52.0)","4 3 R","4 3 R 2020-04-12",6,2.23782877994619,1.9978828303449,0.782120409804535
"454","4","3","R",2021-01-13,"Winter",2021,51.92349374,0.825278139,"[50.6,52.0)","4 3 R","4 3 R 2021-01-13",5,3.15050822064732,2.7861953995712,0.740738591050754
"455","4","3","R",2021-07-13,"Summer",2021,51.92349374,0.825278139,"[50.6,52.0)","4 3 R","4 3 R 2021-07-13",9,3.32497132729819,2.44083866696774,0.912738743636836
"456","4","3","R",2020-10-17,"Autumn",2020,51.92349374,0.825278139,"[50.6,52.0)","4 3 R","4 3 R 2020-10-17",6,3.01878940833315,2.63566294437982,0.842363881560814
"457","4","3","R",2022-01-20,"Winter",2022,51.92349374,0.825278139,"[50.6,52.0)","4 3 R","4 3 R 2022-01-20",5,2.95751862276517,2.44282543015259,0.820916985211482
"458","4","3","R",2020-07-20,"Summer",2020,51.92349374,0.825278139,"[50.6,52.0)","4 3 R","4 3 R 2020-07-20",9,3.88829570825396,3.38988512819524,1.35363139243591
"459","4","3","R",2020-01-21,"Winter",2020,51.92349374,0.825278139,"[50.6,52.0)","4 3 R","4 3 R 2020-01-21",7,2.34499852230353,2.07914280083998,0.885333079616997
"460","4","3","R",2021-04-27,"Spring",2021,51.92349374,0.825278139,"[50.6,52.0)","4 3 R","4 3 R 2021-04-27",8,3.33577874603706,2.93174420440287,0.678103318117007
"461","4","3","R",2019-10-27,"Autumn",2019,51.92349374,0.825278139,"[50.6,52.0)","4 3 R","4 3 R 2019-10-27",7,2.29936374433806,2.08072722926121,0.939074995489914
"462","4","3","S",2022-04-01,"Spring",2022,52.03743362,0.828716839,"[52.0,54.2]","4 3 S","4 3 S 2022-04-01",5,2.92336957721876,2.18416516844254,0.961284123743959
"463","4","3","S",2021-10-09,"Autumn",2021,52.03743362,0.828716839,"[52.0,54.2]","4 3 S","4 3 S 2021-10-09",6,2.84450349829399,2.13192749545031,1.02763926904327
"464","4","3","S",2020-04-12,"Spring",2020,52.03743362,0.828716839,"[52.0,54.2]","4 3 S","4 3 S 2020-04-12",7,2.89484969630935,2.1033499979043,0.686504756242568
"465","4","3","S",2021-01-13,"Winter",2021,52.03743362,0.828716839,"[52.0,54.2]","4 3 S","4 3 S 2021-01-13",6,3.14577313311307,2.64117915350009,0.810272178851946
"466","4","3","S",2021-07-13,"Summer",2021,52.03743362,0.828716839,"[52.0,54.2]","4 3 S","4 3 S 2021-07-13",8,2.30029048924382,1.69032806373021,0.955493036027312
"467","4","3","S",2020-10-17,"Autumn",2020,52.03743362,0.828716839,"[52.0,54.2]","4 3 S","4 3 S 2020-10-17",7,3.44390005225565,2.77869872046782,0.982780618311534
"468","4","3","S",2022-01-20,"Winter",2022,52.03743362,0.828716839,"[52.0,54.2]","4 3 S","4 3 S 2022-01-20",5,3.10072773992722,2.35996362394739,1.00210184033037
"469","4","3","S",2020-07-20,"Summer",2020,52.03743362,0.828716839,"[52.0,54.2]","4 3 S","4 3 S 2020-07-20",9,3.32565355614579,2.62547245352088,1.11735303210464
"470","4","3","S",2020-01-21,"Winter",2020,52.03743362,0.828716839,"[52.0,54.2]","4 3 S","4 3 S 2020-01-21",8,2.68869459888968,1.9418811790641,0.790719738406659
"471","4","3","S",2021-04-27,"Spring",2021,52.03743362,0.828716839,"[52.0,54.2]","4 3 S","4 3 S 2021-04-27",6,3.51125838692403,2.90847045219122,0.705595719381689
"472","4","3","S",2019-10-27,"Autumn",2019,52.03743362,0.828716839,"[52.0,54.2]","4 3 S","4 3 S 2019-10-27",6,2.52606425357469,1.83835779388113,0.815602140309156
"473","4","4","R",2022-04-01,"Spring",2022,51.15265679,0.802322224,"[50.6,52.0)","4 4 R","4 4 R 2022-04-01",6,2.91924066148288,2.49682751447226,0.878946367861545
"474","4","4","R",2021-10-09,"Autumn",2021,51.15265679,0.802322224,"[50.6,52.0)","4 4 R","4 4 R 2021-10-09",6,3.05678310268041,2.56606866497581,1.01494150145482
"475","4","4","R",2020-04-12,"Spring",2020,51.15265679,0.802322224,"[50.6,52.0)","4 4 R","4 4 R 2020-04-12",6,1.79516497099652,1.46351242890951,0.754596593147906
"476","4","4","R",2021-01-13,"Winter",2021,51.15265679,0.802322224,"[50.6,52.0)","4 4 R","4 4 R 2021-01-13",5,2.78398911819805,2.44111108771928,0.75559374984382
"477","4","4","R",2021-07-13,"Summer",2021,51.15265679,0.802322224,"[50.6,52.0)","4 4 R","4 4 R 2021-07-13",9,2.55473497863724,1.8500308531722,0.92394766392291
"478","4","4","R",2020-10-17,"Autumn",2020,51.15265679,0.802322224,"[50.6,52.0)","4 4 R","4 4 R 2020-10-17",6,2.92171521077239,2.38777331515717,0.842159299957696
"479","4","4","R",2022-01-20,"Winter",2022,51.15265679,0.802322224,"[50.6,52.0)","4 4 R","4 4 R 2022-01-20",6,2.83812645723145,2.48759564241619,0.939305944774681
"480","4","4","R",2020-07-20,"Summer",2020,51.15265679,0.802322224,"[50.6,52.0)","4 4 R","4 4 R 2020-07-20",6,2.48884327249407,1.95104073513668,0.876499951633157
"481","4","4","R",2020-01-21,"Winter",2020,51.15265679,0.802322224,"[50.6,52.0)","4 4 R","4 4 R 2020-01-21",8,1.89590657506043,1.54246085105828,0.84663463789501
"482","4","4","R",2021-04-27,"Spring",2021,51.15265679,0.802322224,"[50.6,52.0)","4 4 R","4 4 R 2021-04-27",5,2.76246375326872,2.40091478132514,0.696931509157604
"483","4","4","R",2019-10-27,"Autumn",2019,51.15265679,0.802322224,"[50.6,52.0)","4 4 R","4 4 R 2019-10-27",8,1.81959155394346,1.52274778771681,0.884706465779192
"484","4","4","S",2022-04-01,"Spring",2022,51.1358161,0.801799294,"[50.6,52.0)","4 4 S","4 4 S 2022-04-01",5,3.18653552855912,2.9510833527664,0.969127552521035
"485","4","4","S",2021-10-09,"Autumn",2021,51.1358161,0.801799294,"[50.6,52.0)","4 4 S","4 4 S 2021-10-09",8,3.52427098909969,3.06535226762269,1.16103606690194
"486","4","4","S",2020-04-12,"Spring",2020,51.1358161,0.801799294,"[50.6,52.0)","4 4 S","4 4 S 2020-04-12",6,2.10442925151679,1.59584333788925,0.699820808561237
"487","4","4","S",2021-01-13,"Winter",2021,51.1358161,0.801799294,"[50.6,52.0)","4 4 S","4 4 S 2021-01-13",6,2.41232862161319,1.97848496559736,0.911519827764923
"488","4","4","S",2021-07-13,"Summer",2021,51.1358161,0.801799294,"[50.6,52.0)","4 4 S","4 4 S 2021-07-13",8,3.43574375313389,2.86097799412672,1.19301598327644
"489","4","4","S",2020-10-17,"Autumn",2020,51.1358161,0.801799294,"[50.6,52.0)","4 4 S","4 4 S 2020-10-17",5,2.33160592617791,1.88792321482707,1.02011236623068
"490","4","4","S",2022-01-20,"Winter",2022,51.1358161,0.801799294,"[50.6,52.0)","4 4 S","4 4 S 2022-01-20",6,3.05995584366254,2.86199974207606,1.0119366862212
"491","4","4","S",2020-07-20,"Summer",2020,51.1358161,0.801799294,"[50.6,52.0)","4 4 S","4 4 S 2020-07-20",7,2.31681720410907,1.83443004113665,1.07800249702735
"492","4","4","S",2020-01-21,"Winter",2020,51.1358161,0.801799294,"[50.6,52.0)","4 4 S","4 4 S 2020-01-21",8,1.94328574915303,1.48020680443036,0.874223543400713
"493","4","4","S",2021-04-27,"Spring",2021,51.1358161,0.801799294,"[50.6,52.0)","4 4 S","4 4 S 2021-04-27",6,3.03247560373595,2.49034161071984,0.84734547474708
"494","4","4","S",2019-10-27,"Autumn",2019,51.1358161,0.801799294,"[50.6,52.0)","4 4 S","4 4 S 2019-10-27",9,2.00499075957411,1.47230326297407,0.921486801426873
"495","4","5","R",2022-04-01,"Spring",2022,50.5439231,0.781700138,"[49.8,50.6)","4 5 R","4 5 R 2022-04-01",8,2.97356671815951,2.13949813654322,0.687005250938673
"496","4","5","R",2021-10-09,"Autumn",2021,50.5439231,0.781700138,"[49.8,50.6)","4 5 R","4 5 R 2021-10-09",7,3.1801442770635,2.62868000037569,0.877571008371218
"497","4","5","R",2020-04-12,"Spring",2020,50.5439231,0.781700138,"[49.8,50.6)","4 5 R","4 5 R 2020-04-12",6,2.3012078748179,1.85444997998566,0.629101283579753
"498","4","5","R",2021-01-13,"Winter",2021,50.5439231,0.781700138,"[49.8,50.6)","4 5 R","4 5 R 2021-01-13",8,2.7812762790539,2.33490464582232,0.542350240754806
"499","4","5","R",2021-07-13,"Summer",2021,50.5439231,0.781700138,"[49.8,50.6)","4 5 R","4 5 R 2021-07-13",5,4.91511600087756,4.83595597061918,0.224756907936735
"500","4","5","R",2020-10-17,"Autumn",2020,50.5439231,0.781700138,"[49.8,50.6)","4 5 R","4 5 R 2020-10-17",6,3.00641907858712,2.73436264029681,0.825361805623177
"501","4","5","R",2022-01-20,"Winter",2022,50.5439231,0.781700138,"[49.8,50.6)","4 5 R","4 5 R 2022-01-20",7,3.27797948312927,2.54191850951347,0.795588390860803
"502","4","5","R",2020-07-20,"Summer",2020,50.5439231,0.781700138,"[49.8,50.6)","4 5 R","4 5 R 2020-07-20",10,5.31796475228817,4.62246693921652,1.1087515344362
"503","4","5","R",2020-01-21,"Winter",2020,50.5439231,0.781700138,"[49.8,50.6)","4 5 R","4 5 R 2020-01-21",7,2.40388417129419,1.84823449719227,0.788305251996542
"504","4","5","R",2021-04-27,"Spring",2021,50.5439231,0.781700138,"[49.8,50.6)","4 5 R","4 5 R 2021-04-27",5,2.42309217602923,1.93647110053116,0.37254111871605
"505","4","5","R",2019-10-27,"Autumn",2019,50.5439231,0.781700138,"[49.8,50.6)","4 5 R","4 5 R 2019-10-27",6,2.06501693337547,1.66720702639617,0.803440899133959
"506","4","5","S",2022-04-01,"Spring",2022,50.61654855,0.78439264,"[49.8,50.6)","4 5 S","4 5 S 2022-04-01",8,3.22731341736394,2.72695068007528,0.722204871471124
"507","4","5","S",2021-10-09,"Autumn",2021,50.61654855,0.78439264,"[49.8,50.6)","4 5 S","4 5 S 2021-10-09",9,3.20703324536776,2.588802622929,1.21783572236099
"508","4","5","S",2020-04-12,"Spring",2020,50.61654855,0.78439264,"[49.8,50.6)","4 5 S","4 5 S 2020-04-12",6,1.25286289282318,1.08401357326337,0.687317954815696
"509","4","5","S",2021-01-13,"Winter",2021,50.61654855,0.78439264,"[49.8,50.6)","4 5 S","4 5 S 2021-01-13",4,2.92189510851621,2.79887425407846,0.864985599975218
"510","4","5","S",2021-07-13,"Summer",2021,50.61654855,0.78439264,"[49.8,50.6)","4 5 S","4 5 S 2021-07-13",7,3.75418193285055,3.01824505495835,0.563605939205464
"511","4","5","S",2020-10-17,"Autumn",2020,50.61654855,0.78439264,"[49.8,50.6)","4 5 S","4 5 S 2020-10-17",5,2.94485974541965,2.86597475945671,1.00869619500595
"512","4","5","S",2022-01-20,"Winter",2022,50.61654855,0.78439264,"[49.8,50.6)","4 5 S","4 5 S 2022-01-20",8,3.27777540504677,2.69666965468638,0.740139838612966
"513","4","5","S",2020-07-20,"Summer",2020,50.61654855,0.78439264,"[49.8,50.6)","4 5 S","4 5 S 2020-07-20",10,3.89217699317025,3.12391310994928,1.10395541022592
"514","4","5","S",2020-01-21,"Winter",2020,50.61654855,0.78439264,"[49.8,50.6)","4 5 S","4 5 S 2020-01-21",7,1.25822144370526,1.08485194482682,0.877184542211653
"515","4","5","S",2021-04-27,"Spring",2021,50.61654855,0.78439264,"[49.8,50.6)","4 5 S","4 5 S 2021-04-27",4,2.80844307011814,2.61334438579184,0.751831512734773
"516","4","5","S",2019-10-27,"Autumn",2019,50.61654855,0.78439264,"[49.8,50.6)","4 5 S","4 5 S 2019-10-27",6,1.41475419185993,1.17483591918945,0.994941260404281
"517","4","6","R",2022-04-01,"Spring",2022,50.23585209,0.769333141,"[49.8,50.6)","4 6 R","4 6 R 2022-04-01",7,3.8325339583483,3.30205671121632,0.291411683471812
"518","4","6","R",2021-10-09,"Autumn",2021,50.23585209,0.769333141,"[49.8,50.6)","4 6 R","4 6 R 2021-10-09",9,3.41143945368673,2.71800985276107,0.276669839673088
"519","4","6","R",2020-04-12,"Spring",2020,50.23585209,0.769333141,"[49.8,50.6)","4 6 R","4 6 R 2020-04-12",7,1.72114923017623,1.32650871233265,0.226512041304212
"520","4","6","R",2021-01-13,"Winter",2021,50.23585209,0.769333141,"[49.8,50.6)","4 6 R","4 6 R 2021-01-13",6,3.14140076434624,2.96956173012218,0.581776585730038
"521","4","6","R",2021-07-13,"Summer",2021,50.23585209,0.769333141,"[49.8,50.6)","4 6 R","4 6 R 2021-07-13",6,4.54158704043566,4.0315555498578,0.0576334818700386
"522","4","6","R",2020-10-17,"Autumn",2020,50.23585209,0.769333141,"[49.8,50.6)","4 6 R","4 6 R 2020-10-17",8,3.99506398915846,3.64208219762221,0.755381128781525
"523","4","6","R",2022-01-20,"Winter",2022,50.23585209,0.769333141,"[49.8,50.6)","4 6 R","4 6 R 2022-01-20",7,3.66387827547102,2.90687204688115,0.276966793628697
"524","4","6","R",2020-01-21,"Winter",2020,50.23585209,0.769333141,"[49.8,50.6)","4 6 R","4 6 R 2020-01-21",10,5.00826035311541,3.582279389192,0.399930858944031
"525","4","6","R",2021-04-27,"Spring",2021,50.23585209,0.769333141,"[49.8,50.6)","4 6 R","4 6 R 2021-04-27",6,3.32315540375426,3.1160562855348,0.549399741541353
"526","4","6","R",2019-10-27,"Autumn",2019,50.23585209,0.769333141,"[49.8,50.6)","4 6 R","4 6 R 2019-10-27",11,4.69961955729158,3.85387829538529,0.603305410376119
"527","4","6","S",2022-04-01,"Spring",2022,50.18893135,0.767298973,"[49.8,50.6)","4 6 S","4 6 S 2022-04-01",2,1.13417956910278,1.05649116753416,0.146380267574532
"528","4","6","S",2021-10-09,"Autumn",2021,50.18893135,0.767298973,"[49.8,50.6)","4 6 S","4 6 S 2021-10-09",5,1.72769673138677,1.31353949098799,0.153221794782122
"529","4","6","S",2020-04-12,"Spring",2020,50.18893135,0.767298973,"[49.8,50.6)","4 6 S","4 6 S 2020-04-12",5,1.18869446887487,1.0703247273315,0.627175029726516
"530","4","6","S",2021-01-13,"Winter",2021,50.18893135,0.767298973,"[49.8,50.6)","4 6 S","4 6 S 2021-01-13",5,2.86283112495111,2.18483392511143,0.642541722207792
"531","4","6","S",2021-07-13,"Summer",2021,50.18893135,0.767298973,"[49.8,50.6)","4 6 S","4 6 S 2021-07-13",4,2.20168383697177,1.7790508251054,0.263094594658996
"532","4","6","S",2020-10-17,"Autumn",2020,50.18893135,0.767298973,"[49.8,50.6)","4 6 S","4 6 S 2020-10-17",14,4.24656358900524,3.41237819426096,1.02154161712247
"533","4","6","S",2022-01-20,"Winter",2022,50.18893135,0.767298973,"[49.8,50.6)","4 6 S","4 6 S 2022-01-20",2,1.19336243036503,1.08927145600246,0.140999110716618
"534","4","6","S",2020-01-21,"Winter",2020,50.18893135,0.767298973,"[49.8,50.6)","4 6 S","4 6 S 2020-01-21",10,1.81884420811286,1.31779340393677,0.755642806183115
"535","4","6","S",2021-04-27,"Spring",2021,50.18893135,0.767298973,"[49.8,50.6)","4 6 S","4 6 S 2021-04-27",5,3.43558406691848,2.83772792029889,0.687558810058573
"536","4","6","S",2019-10-27,"Autumn",2019,50.18893135,0.767298973,"[49.8,50.6)","4 6 S","4 6 S 2019-10-27",11,3.17742454330393,2.22809786618721,1.10493174791914
"537","4","7","R",2022-04-01,"Spring",2022,49.59751928,0.737427311,"[48.7,49.8)","4 7 R","4 7 R 2022-04-01",14,5.82518698825117,4.18974130655891,0.326692264120407
"538","4","7","R",2021-10-09,"Autumn",2021,49.59751928,0.737427311,"[48.7,49.8)","4 7 R","4 7 R 2021-10-09",11,4.67786851558853,3.52251030666783,0.583849269844367
"539","4","7","R",2020-04-12,"Spring",2020,49.59751928,0.737427311,"[48.7,49.8)","4 7 R","4 7 R 2020-04-12",15,5.77148825699421,4.64834992860594,0.855405584079103
"540","4","7","R",2021-01-13,"Winter",2021,49.59751928,0.737427311,"[48.7,49.8)","4 7 R","4 7 R 2021-01-13",13,2.17912433660497,1.4511849392049,1.45639142610829
"541","4","7","R",2021-07-13,"Summer",2021,49.59751928,0.737427311,"[48.7,49.8)","4 7 R","4 7 R 2021-07-13",15,8.74079050148156,6.3196138382431,0.450790623804855
"542","4","7","R",2020-10-17,"Autumn",2020,49.59751928,0.737427311,"[48.7,49.8)","4 7 R","4 7 R 2020-10-17",14,4.01129942452848,2.93769440832904,1.64656207884708
"543","4","7","R",2022-01-20,"Winter",2022,49.59751928,0.737427311,"[48.7,49.8)","4 7 R","4 7 R 2022-01-20",16,6.57576222335356,5.28929452858517,0.493955971869329
"544","4","7","R",2020-01-21,"Winter",2020,49.59751928,0.737427311,"[48.7,49.8)","4 7 R","4 7 R 2020-01-21",14,5.34105083552004,3.95223815181983,0.681055912835597
"545","4","7","R",2021-04-27,"Spring",2021,49.59751928,0.737427311,"[48.7,49.8)","4 7 R","4 7 R 2021-04-27",12,6.22657621230688,5.1257408540935,0.206224613955079
"546","4","7","R",2019-10-27,"Autumn",2019,49.59751928,0.737427311,"[48.7,49.8)","4 7 R","4 7 R 2019-10-27",12,4.16318685963395,2.98398211443476,0.734701750672758
"547","4","7","S",2022-04-01,"Spring",2022,49.73134667,0.744944045,"[48.7,49.8)","4 7 S","4 7 S 2022-04-01",4,1.27738814603459,1.10838296034,0.315688302766066
"548","4","7","S",2021-10-09,"Autumn",2021,49.73134667,0.744944045,"[48.7,49.8)","4 7 S","4 7 S 2021-10-09",5,1.45923118272799,1.18515625051108,0.321583010845674
"549","4","7","S",2020-04-12,"Spring",2020,49.73134667,0.744944045,"[48.7,49.8)","4 7 S","4 7 S 2020-04-12",6,2.20745427538632,1.71053865044464,0.739361474435196
"550","4","7","S",2021-01-13,"Winter",2021,49.73134667,0.744944045,"[48.7,49.8)","4 7 S","4 7 S 2021-01-13",3,1.55860672141315,1.27316226870278,0.136257571266195
"551","4","7","S",2021-07-13,"Summer",2021,49.73134667,0.744944045,"[48.7,49.8)","4 7 S","4 7 S 2021-07-13",6,2.75646046148707,2.40902513787932,0.392443315505447
"552","4","7","S",2020-10-17,"Autumn",2020,49.73134667,0.744944045,"[48.7,49.8)","4 7 S","4 7 S 2020-10-17",6,4.32580833231588,3.53727211375043,0.50228359096314
"553","4","7","S",2022-01-20,"Winter",2022,49.73134667,0.744944045,"[48.7,49.8)","4 7 S","4 7 S 2022-01-20",4,1.36373389412136,1.15744463100786,0.326563332492582
"554","4","7","S",2020-01-21,"Winter",2020,49.73134667,0.744944045,"[48.7,49.8)","4 7 S","4 7 S 2020-01-21",5,2.07433465440455,1.93192857596332,1.28674815695601
"555","4","7","S",2021-04-27,"Spring",2021,49.73134667,0.744944045,"[48.7,49.8)","4 7 S","4 7 S 2021-04-27",3,1.47530543176067,1.22237933177079,0.150831445639872
"556","4","7","S",2019-10-27,"Autumn",2019,49.73134667,0.744944045,"[48.7,49.8)","4 7 S","4 7 S 2019-10-27",5,2.02794235248086,1.93549796890303,1.09439215219976
"557","5","1","R",2022-04-01,"Spring",2022,53.27194595,0.874806605,"[52.0,54.2]","5 1 R","5 1 R 2022-04-01",5,3.22026061420926,2.83849843294659,0.787180153145823
"558","5","1","R",2021-10-09,"Autumn",2021,53.27194595,0.874806605,"[52.0,54.2]","5 1 R","5 1 R 2021-10-09",5,3.25494285736232,2.94782961885225,0.863265444530536
"559","5","1","R",2020-04-12,"Spring",2020,53.27194595,0.874806605,"[52.0,54.2]","5 1 R","5 1 R 2020-04-12",5,2.14013636520861,1.74568447564805,0.675553377215929
"560","5","1","R",2021-01-13,"Winter",2021,53.27194595,0.874806605,"[52.0,54.2]","5 1 R","5 1 R 2021-01-13",7,2.92787776129493,2.45027127354523,0.741536223578851
"561","5","1","R",2021-07-13,"Summer",2021,53.27194595,0.874806605,"[52.0,54.2]","5 1 R","5 1 R 2021-07-13",6,3.06642127250817,2.77209704659458,0.854954165533862
"562","5","1","R",2020-10-17,"Autumn",2020,53.27194595,0.874806605,"[52.0,54.2]","5 1 R","5 1 R 2020-10-17",7,2.71624399091117,2.25571581366705,0.831583916265098
"563","5","1","R",2022-01-20,"Winter",2022,53.27194595,0.874806605,"[52.0,54.2]","5 1 R","5 1 R 2022-01-20",5,3.21458303064724,2.82965817811207,0.818662001549135
"564","5","1","R",2020-07-20,"Summer",2020,53.27194595,0.874806605,"[52.0,54.2]","5 1 R","5 1 R 2020-07-20",9,2.69753381680844,2.16219208208922,0.910745925368713
"565","5","1","R",2020-01-21,"Winter",2020,53.27194595,0.874806605,"[52.0,54.2]","5 1 R","5 1 R 2020-01-21",6,2.03270888204362,1.65059816403517,0.834823427306673
"566","5","1","R",2021-04-27,"Spring",2021,53.27194595,0.874806605,"[52.0,54.2]","5 1 R","5 1 R 2021-04-27",4,3.00409795187057,2.60431436379755,0.696796389943932
"567","5","1","R",2019-10-27,"Autumn",2019,53.27194595,0.874806605,"[52.0,54.2]","5 1 R","5 1 R 2019-10-27",6,2.00966226493034,1.63012214435551,0.895976934092663
"568","5","1","S",2022-04-01,"Spring",2022,53.10839415,0.867295792,"[52.0,54.2]","5 1 S","5 1 S 2022-04-01",6,3.5951202279478,3.33595312792875,0.88924132146415
"569","5","1","S",2021-10-09,"Autumn",2021,53.10839415,0.867295792,"[52.0,54.2]","5 1 S","5 1 S 2021-10-09",6,3.19686851306299,3.06018679360673,0.979712431000648
"570","5","1","S",2020-04-12,"Spring",2020,53.10839415,0.867295792,"[52.0,54.2]","5 1 S","5 1 S 2020-04-12",6,1.94700010323192,1.55787479605066,0.818887514863258
"571","5","1","S",2021-01-13,"Winter",2021,53.10839415,0.867295792,"[52.0,54.2]","5 1 S","5 1 S 2021-01-13",5,2.17141547945491,1.69685754764846,0.869675267538644
"572","5","1","S",2021-07-13,"Summer",2021,53.10839415,0.867295792,"[52.0,54.2]","5 1 S","5 1 S 2021-07-13",7,2.85304791428717,2.45459148140745,0.90806070518576
"573","5","1","S",2020-10-17,"Autumn",2020,53.10839415,0.867295792,"[52.0,54.2]","5 1 S","5 1 S 2020-10-17",8,2.10283513225885,1.70183232265497,0.961117598097503
"574","5","1","S",2022-01-20,"Winter",2022,53.10839415,0.867295792,"[52.0,54.2]","5 1 S","5 1 S 2022-01-20",5,3.37139502145006,3.14667155046319,0.880585854425004
"575","5","1","S",2020-07-20,"Summer",2020,53.10839415,0.867295792,"[52.0,54.2]","5 1 S","5 1 S 2020-07-20",8,2.51114442576122,1.85212686893887,1.11036361474435
"576","5","1","S",2020-01-21,"Winter",2020,53.10839415,0.867295792,"[52.0,54.2]","5 1 S","5 1 S 2020-01-21",7,1.79205782222647,1.44388677092658,1.0008255648038
"577","5","1","S",2021-04-27,"Spring",2021,53.10839415,0.867295792,"[52.0,54.2]","5 1 S","5 1 S 2021-04-27",6,2.26601910616272,1.75728337119645,0.806900611277654
"578","5","1","S",2019-10-27,"Autumn",2019,53.10839415,0.867295792,"[52.0,54.2]","5 1 S","5 1 S 2019-10-27",7,1.70085363180692,1.40362144850648,1.033687039239
"579","5","2","R",2021-10-09,"Autumn",2021,51.84914684,0.823063006,"[50.6,52.0)","5 2 R","5 2 R 2021-10-09",9,3.0289634033572,2.61211726026967,0.795838588048815
"580","5","2","R",2020-04-12,"Spring",2020,51.84914684,0.823063006,"[50.6,52.0)","5 2 R","5 2 R 2020-04-12",8,2.87306952774268,2.34397486671503,0.715493589983006
"581","5","2","R",2021-01-13,"Winter",2021,51.84914684,0.823063006,"[50.6,52.0)","5 2 R","5 2 R 2021-01-13",9,3.32152642975048,2.77251151548291,0.668295483724955
"582","5","2","R",2021-07-13,"Summer",2021,51.84914684,0.823063006,"[50.6,52.0)","5 2 R","5 2 R 2021-07-13",7,2.60692497292739,2.10241491751623,0.794724319760882
"583","5","2","R",2020-10-17,"Autumn",2020,51.84914684,0.823063006,"[50.6,52.0)","5 2 R","5 2 R 2020-10-17",7,3.21753216826545,2.65504225596763,0.71256049985221
"584","5","2","R",2020-07-20,"Summer",2020,51.84914684,0.823063006,"[50.6,52.0)","5 2 R","5 2 R 2020-07-20",6,2.78302206081836,2.2774616721414,0.728546045428581
"585","5","2","R",2020-01-21,"Winter",2020,51.84914684,0.823063006,"[50.6,52.0)","5 2 R","5 2 R 2020-01-21",8,2.74254037578482,2.32445561388852,0.81080902704635
"586","5","2","R",2021-04-27,"Spring",2021,51.84914684,0.823063006,"[50.6,52.0)","5 2 R","5 2 R 2021-04-27",7,3.38170763523775,2.9015496929331,0.654390614698297
"587","5","2","R",2019-10-27,"Autumn",2019,51.84914684,0.823063006,"[50.6,52.0)","5 2 R","5 2 R 2019-10-27",10,2.60298957674671,2.23692030961751,0.810512724701171
"588","5","2","S",2022-04-01,"Spring",2022,51.98788702,0.827213981,"[52.0,54.2]","5 2 S","5 2 S 2022-04-01",4,2.63701527556072,2.15443972576123,0.804081632653061
"589","5","2","S",2021-10-09,"Autumn",2021,51.98788702,0.827213981,"[52.0,54.2]","5 2 S","5 2 S 2021-10-09",5,2.7147267178486,2.24949405554707,0.932032988625855
"590","5","2","S",2020-04-12,"Spring",2020,51.98788702,0.827213981,"[52.0,54.2]","5 2 S","5 2 S 2020-04-12",6,1.86336743478851,1.40943824210566,0.642217479191439
"591","5","2","S",2021-01-13,"Winter",2021,51.98788702,0.827213981,"[52.0,54.2]","5 2 S","5 2 S 2021-01-13",7,2.84991484576827,2.27568244948028,0.803466376803289
"592","5","2","S",2021-07-13,"Summer",2021,51.98788702,0.827213981,"[52.0,54.2]","5 2 S","5 2 S 2021-07-13",6,2.45633539247854,2.03794675196046,0.917220522216021
"593","5","2","S",2020-10-17,"Autumn",2020,51.98788702,0.827213981,"[52.0,54.2]","5 2 S","5 2 S 2020-10-17",7,2.78620991631931,2.17323886620811,0.867084304399524
"594","5","2","S",2022-01-20,"Winter",2022,51.98788702,0.827213981,"[52.0,54.2]","5 2 S","5 2 S 2022-01-20",5,2.59007810685973,2.06771350556723,0.848519037103545
"595","5","2","S",2020-07-20,"Summer",2020,51.98788702,0.827213981,"[52.0,54.2]","5 2 S","5 2 S 2020-07-20",7,2.5230423677149,2.03826726708386,1.01290416171225
"596","5","2","S",2020-01-21,"Winter",2020,51.98788702,0.827213981,"[52.0,54.2]","5 2 S","5 2 S 2020-01-21",7,1.66473697943484,1.2964804396633,0.837766706302021
"597","5","2","S",2021-04-27,"Spring",2021,51.98788702,0.827213981,"[52.0,54.2]","5 2 S","5 2 S 2021-04-27",7,3.09671618304576,2.45366069274181,0.76480538488731
"598","5","2","S",2019-10-27,"Autumn",2019,51.98788702,0.827213981,"[52.0,54.2]","5 2 S","5 2 S 2019-10-27",7,1.55152835618044,1.24701709860595,0.863694530321046
"599","5","3","R",2022-04-01,"Spring",2022,50.8380833,0.792170238,"[50.6,52.0)","5 3 R","5 3 R 2022-04-01",5,3.1756113299467,2.90322250128931,0.52698038204364
